x, y, theta, stamp, 
-0.833419144153595, -0.8391749858856201, -2.3701501311784803, 1729804882604424797, 
-0.8344288468360901, -0.8401854634284973, -2.3701501311784803, 1729804882654042688, 
-0.8374263048171997, -0.8432040810585022, -2.370284550452243, 1729804882795960190, 
-0.8396984338760376, -0.8451687097549438, -2.370284550452243, 1729804882894264689, 
-0.8419661521911621, -0.8474602103233337, -2.3720363550310384, 1729804883008135884, 
-0.8440119624137878, -0.8495145440101624, -2.3716537571404572, 1729804883100949369, 
-0.846252977848053, -0.8516108989715576, -2.371164436388651, 1729804883198065623, 
-0.8481779098510742, -0.8535001277923584, -2.3721113773667564, 1729804883289950433, 
-0.8503559827804565, -0.8555704951286316, -2.371893798831547, 1729804883389661133, 
-0.8527866005897522, -0.858045756816864, -2.371461186961176, 1729804883503932568, 
-0.8546962141990662, -0.8599799275398254, -2.371461186961176, 1729804883594935834, 
-0.8568400144577026, -0.8620404601097107, -2.3714953613167293, 1729804883694426533, 
-0.8589722514152527, -0.8641660809516907, -2.3710848360976513, 1729804883794117136, 
-0.8613438606262207, -0.8664331436157227, -2.370657331435913, 1729804883903986360, 
-0.8632113337516785, -0.8682613968849182, -2.3710718801041457, 1729804883994743711, 
-0.8655552268028259, -0.8705188035964966, -2.3710718801041457, 1729804884093857976, 
-0.8679553270339966, -0.8728882670402527, -2.3710718801041457, 1729804884204407603, 
-0.869966447353363, -0.874793529510498, -2.3709340616334154, 1729804884303915586, 
-0.8719651699066162, -0.8766485452651978, -2.371317086569894, 1729804884395041393, 
-0.8740887641906738, -0.8787800073623657, -2.371396403187476, 1729804884493936853, 
-0.8761880993843079, -0.8808050155639648, -2.3719796937387447, 1729804884590026314, 
-0.8787139058113098, -0.8832261562347412, -2.371787994916833, 1729804884705474505, 
-0.8806209564208984, -0.8851471543312073, -2.371919417276933, 1729804884795054777, 
-0.8828741312026978, -0.8872900009155273, -2.3718762794721266, 1729804884893939406, 
-0.8852888941764832, -0.8896167874336243, -2.3719922044842883, 1729804885003946528, 
-0.8875710368156433, -0.891913652420044, -2.3719446401617468, 1729804885104954780, 
-0.8894522190093994, -0.8937757015228271, -2.371846857903017, 1729804885194898859, 
-0.8916079998016357, -0.8958311676979065, -2.3714729422740253, 1729804885293977935, 
-0.8941952586174011, -0.8984485864639282, -2.3712392145423546, 1729804885403621407, 
-0.8964448571205139, -0.9006331562995911, -2.3709948630134545, 1729804885502023691, 
-0.898341178894043, -0.9025691747665405, -2.37109054832922, 1729804885594901444, 
-0.9005642533302307, -0.904760479927063, -2.3714787592298707, 1729804885693985886, 
-0.9031639695167542, -0.9072031378746033, -2.3718933938271056, 1729804885805488581, 
-0.9051629304885864, -0.9092074632644653, -2.373251269909165, 1729804885903073337, 
-0.9071875214576721, -0.9112047553062439, -2.3742202825626166, 1729804885994903026, 
-0.909326434135437, -0.9131247997283936, -2.3747575343406173, 1729804886094948459, 
-0.9115829467773438, -0.9153646230697632, -2.377850119081718, 1729804886205450692, 
-0.913925051689148, -0.9175795912742615, -2.379261582520593, 1729804886301941082, 
-0.9162080883979797, -0.9196248054504395, -2.379533276186634, 1729804886395938936, 
-0.9183762073516846, -0.9216626286506653, -2.3803630563953107, 1729804886497014978, 
-0.920711874961853, -0.9239782691001892, -2.3813475076259127, 1729804886606440395, 
-0.9227529764175415, -0.9259665608406067, -2.3817846480107954, 1729804886703984362, 
-0.9248872995376587, -0.9277540445327759, -2.3819222273552705, 1729804886795050891, 
-0.926970362663269, -0.9297730326652527, -2.382688110298492, 1729804886895019938, 
