x, y, theta, stamp, 
-0.5902323722839355, -0.6664979457855225, -2.4361082281185236, 1729804696102796451, 
-0.5957005620002747, -0.6708455085754395, -2.4414310188372457, 1729804696193754590, 
-0.6027207970619202, -0.6764017343521118, -2.451835523446323, 1729804696305141053, 
-0.6094672083854675, -0.6818079948425293, -2.458803134179173, 1729804696405722848, 
-0.615043580532074, -0.6861440539360046, -2.464440850675555, 1729804696503733345, 
-0.6172173023223877, -0.687760055065155, -2.465995112712073, 1729804696543736553, 
-0.6241413950920105, -0.6933842897415161, -2.4675993612348432, 1729804696643750254, 
-0.6346043348312378, -0.7014570832252502, -2.4759148265504303, 1729804696803910064, 
-0.6400730609893799, -0.7057965397834778, -2.474079535852028, 1729804696903761507, 
-0.6455416679382324, -0.7104724645614624, -2.47231249315532, 1729804696994726631, 
-0.6523784399032593, -0.7158183455467224, -2.470011205131694, 1729804697103566262, 
-0.6575421094894409, -0.7198807001113892, -2.4682376327421727, 1729804697203605322, 
-0.6617546677589417, -0.7234269380569458, -2.4654283387606033, 1729804697303782563, 
-0.6657856106758118, -0.726745069026947, -2.4624723862221343, 1729804697393729582, 
-0.6723886728286743, -0.7323397994041443, -2.455885266663324, 1729804697494473759, 
-0.6780857443809509, -0.7371572852134705, -2.450963449666606, 1729804697583806299, 
-0.6837624907493591, -0.7419193387031555, -2.4474639342731637, 1729804697703777524, 
-0.6882646679878235, -0.745202362537384, -2.4474639342731637, 1729804697795737270, 
-0.6932767033576965, -0.7497875094413757, -2.446830802112372, 1729804697894346223, 
-0.6989924311637878, -0.7543659210205078, -2.4460329716828393, 1729804698004099366, 
-0.703743040561676, -0.7589324116706848, -2.4447173828280904, 1729804698104784218, 
-0.7080361843109131, -0.762222409248352, -2.4438614497245545, 1729804698193807672, 
-0.7120513916015625, -0.7655563354492188, -2.445140852070636, 1729804698293647805, 
-0.7169904708862305, -0.7695178389549255, -2.452959105824039, 1729804698404056901, 
-0.7220923900604248, -0.7736677527427673, -2.455541421242287, 1729804698503776153, 
-0.7256742119789124, -0.7764819860458374, -2.4576505491156806, 1729804698593751864, 
-0.7303529381752014, -0.7801485657691956, -2.459759502769711, 1729804698693763166, 
-0.7348909378051758, -0.7837618589401245, -2.4619031086962027, 1729804698803605640, 
-0.7389335036277771, -0.7870134115219116, -2.4649448725373637, 1729804698903761778, 
-0.740584135055542, -0.7883166670799255, -2.46565056934554, 1729804698945797375, 
-0.7472726702690125, -0.7935492396354675, -2.466723482626442, 1729804699093782068, 
-0.750625729560852, -0.7964279651641846, -2.4657412923441706, 1729804699186247170, 
-0.7551025152206421, -0.7999394536018372, -2.4649964960343964, 1729804699299018025, 
-0.7571509480476379, -0.8015910387039185, -2.4649681455913046, 1729804699350771328, 
-0.7633540630340576, -0.8067036867141724, -2.4628253811110037, 1729804699505263510, 
-0.766481876373291, -0.8092309832572937, -2.4615014329531957, 1729804699584659240, 
-0.7698957920074463, -0.812116801738739, -2.45885777612259, 1729804699704789994, 
-0.7713235020637512, -0.8133712410926819, -2.45762633594911, 1729804699745012743, 
-0.7781484723091125, -0.8188585638999939, -2.4544038987674854, 1729804699904736725, 
-0.7811574935913086, -0.8215253353118896, -2.4535615050598847, 1729804700004272151, 
-0.7844529747962952, -0.8241036534309387, -2.45163799767165, 1729804700103855265, 
-0.7859742641448975, -0.8253312110900879, -2.45163799767165, 1729804700144886674, 
-0.7913347482681274, -0.8299561142921448, -2.450972118538292, 1729804700294220967, 
-0.7950387597084045, -0.8329710364341736, -2.4501144057851723, 1729804700403675796, 
-0.7978509068489075, -0.8352189064025879, -2.4496769887493635, 1729804700505836710, 
-0.8009305000305176, -0.8375694155693054, -2.450262154225981, 1729804700593940648, 
-0.8049764633178711, -0.8411467671394348, -2.451973844293134, 1729804700704605541, 
-0.8075411319732666, -0.8431176543235779, -2.451778047499599, 1729804700803872687, 
-0.80983966588974, -0.8450343012809753, -2.4536812757674586, 1729804700899861769, 
-0.8129476308822632, -0.8476194739341736, -2.4537368194644387, 1729804700993758210, 
